Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
14,Monday,21,work_flow_0,File_5,0.150654501885,2
3,Monday,13,work_flow_4,File_24,0.0979214527638,1
9,Friday,1,work_flow_1,File_6,0.0,0
4,Wednesday,17,work_flow_0,File_0,0.159687119471,1
12,Sunday,21,work_flow_3,File_20,0.00138134987788,1
12,Monday,9,work_flow_0,File_2,0.0960536320357,1
5,Tuesday,1,work_flow_4,File_27,0.0792266362372,3
8,Friday,13,work_flow_3,File_22,0.020528865194,1
6,Tuesday,13,work_flow_4,File_24,0.0984782637175,3
10,Monday,21,work_flow_0,File_5,0.133836232878,1
3,Friday,21,work_flow_1,File_10,0.0,0
15,Tuesday,1,work_flow_4,File_26,0.0752871044865,3
15,Thursday,9,work_flow_2,File_16,0.0544251653202,1
4,Monday,9,work_flow_4,File_25,0.117427209777,1
9,Friday,1,work_flow_2,File_17,0.0,0
1,Wednesday,5,work_flow_2,File_12,0.0,0
6,Sunday,13,work_flow_4,File_25,0.34271851197,2
4,Sunday,9,work_flow_2,File_15,0.00188882774842,1
10,Thursday,9,work_flow_0,File_1,0.0969968300052,1
10,Friday,1,work_flow_3,File_21,0.0,0
15,Wednesday,1,work_flow_2,File_13,0.00221330038328,1
3,Sunday,21,work_flow_0,File_2,0.064126812148,1
6,Wednesday,21,work_flow_1,File_10,0.0,0
5,Thursday,1,work_flow_1,File_9,0.0,0
15,Monday,1,work_flow_2,File_12,0.0,0
6,Wednesday,17,work_flow_1,File_8,0.0,0
8,Wednesday,13,work_flow_1,File_7,0.0,0
10,Friday,13,work_flow_3,File_21,0.0212207608207,1
6,Tuesday,1,work_flow_2,File_12,0.00209853479362,1
6,Tuesday,13,work_flow_2,File_15,0.00208638356556,1
5,Tuesday,13,work_flow_1,File_7,0.0191091656629,1
5,Friday,9,work_flow_0,File_3,0.0878903437465,2
8,Tuesday,17,work_flow_3,File_23,0.0,0
4,Thursday,21,work_flow_3,File_21,0.0075046441107,1
5,Monday,9,work_flow_1,File_10,0.16170115608,2
4,Wednesday,17,work_flow_3,File_20,0.0,0
9,Thursday,17,work_flow_1,File_11,0.0,0
8,Sunday,17,work_flow_3,File_18,0.0,0
5,Sunday,9,work_flow_1,File_7,0.0,0
2,Sunday,1,work_flow_2,File_17,0.0,0
8,Wednesday,9,work_flow_3,File_18,0.0,0
2,Wednesday,21,work_flow_4,File_29,0.0750068733442,1
15,Tuesday,21,work_flow_4,File_24,0.0710491719667,2
15,Thursday,9,work_flow_2,File_14,0.0537652548029,1
2,Sunday,1,work_flow_3,File_20,0.0,0
8,Thursday,13,work_flow_2,File_15,0.120970385839,2
12,Wednesday,1,work_flow_4,File_27,0.0726287207225,1
5,Monday,17,work_flow_0,File_5,0.159838811749,1
8,Friday,17,work_flow_1,File_9,0.0,0
12,Sunday,5,work_flow_3,File_23,0.00183941650835,1
2,Tuesday,5,work_flow_0,File_0,0.0741236898432,2
4,Tuesday,13,work_flow_1,File_10,0.0,0
3,Saturday,13,work_flow_0,File_4,0.0799584363984,1
12,Sunday,1,work_flow_0,File_5,0.0178574101639,1
3,Saturday,17,work_flow_0,File_4,0.0793158188444,1
4,Friday,21,work_flow_0,File_1,0.138921138376,3
13,Tuesday,5,work_flow_4,File_25,0.0752278587284,2
10,Tuesday,13,work_flow_1,File_7,0.0,0
13,Sunday,9,work_flow_4,File_26,0.474294969872,2
1,Tuesday,13,work_flow_2,File_16,0.0,0
6,Monday,5,work_flow_2,File_15,0.0,0
7,Friday,13,work_flow_3,File_20,0.0197744698282,1
11,Sunday,5,work_flow_3,File_19,0.00236929020697,1
2,Wednesday,21,work_flow_4,File_26,0.0692713710686,1
3,Monday,1,work_flow_1,File_11,0.03971799711,1
7,Wednesday,17,work_flow_3,File_20,0.0,0
2,Monday,9,work_flow_2,File_12,0.0,0
9,Sunday,9,work_flow_1,File_8,0.0,0
10,Friday,21,work_flow_1,File_9,0.0,0
6,Tuesday,5,work_flow_4,File_28,0.0744787052041,2
10,Tuesday,5,work_flow_4,File_28,0.0727787291683,2
4,Sunday,1,work_flow_4,File_26,0.200100712807,2
6,Thursday,1,work_flow_2,File_15,0.0,0
3,Monday,9,work_flow_4,File_28,0.117792323718,1
14,Tuesday,9,work_flow_3,File_18,0.00429892448046,1
11,Monday,1,work_flow_1,File_6,0.0410236179137,1
2,Wednesday,5,work_flow_1,File_10,0.0,0
12,Wednesday,21,work_flow_1,File_6,0.0,0
10,Friday,1,work_flow_1,File_6,0.0,0
8,Friday,17,work_flow_0,File_3,0.159611610424,3
7,Wednesday,17,work_flow_0,File_5,0.157907212284,1
8,Sunday,13,work_flow_3,File_20,0.00267178390825,1
4,Saturday,1,work_flow_4,File_25,0.100053958937,1
13,Friday,13,work_flow_3,File_19,0.0187016635496,1
10,Saturday,1,work_flow_4,File_25,0.109707853813,1
10,Sunday,17,work_flow_4,File_24,0.200709014148,2
15,Sunday,13,work_flow_0,File_1,0.0804542886487,1
12,Monday,9,work_flow_0,File_0,0.0838601317052,1
6,Sunday,13,work_flow_4,File_29,0.334121751547,2
7,Tuesday,17,work_flow_3,File_18,0.0,0
8,Sunday,5,work_flow_2,File_14,0.0,0
1,Monday,13,work_flow_1,File_10,1.001970141,4
6,Tuesday,9,work_flow_1,File_9,0.0,0
4,Saturday,9,work_flow_1,File_7,0.0,0
1,Friday,21,work_flow_0,File_2,0.139508024687,3
2,Friday,1,work_flow_0,File_1,0.0739546894927,2
1,Saturday,9,work_flow_3,File_21,0.0,0
13,Tuesday,21,work_flow_1,File_9,0.0,0
2,Wednesday,13,work_flow_2,File_12,0.00209091441532,1
8,Sunday,17,work_flow_3,File_22,0.0,0
6,Saturday,13,work_flow_1,File_11,0.0,0
6,Sunday,9,work_flow_3,File_21,0.00332568938612,1
15,Tuesday,9,work_flow_3,File_21,0.002232320398,1
15,Monday,5,work_flow_4,File_26,0.0670832298262,1
8,Wednesday,9,work_flow_0,File_3,0.0981198797858,1
11,Thursday,1,work_flow_4,File_25,0.0690955346197,1
2,Friday,17,work_flow_4,File_29,0.0759320749777,2
13,Saturday,1,work_flow_3,File_20,0.00719771111105,1
8,Saturday,17,work_flow_4,File_25,0.200239302383,2
13,Monday,9,work_flow_4,File_26,0.120065026791,1
13,Saturday,17,work_flow_4,File_26,0.185525136817,1
10,Saturday,21,work_flow_2,File_17,0.00283356347871,1
13,Wednesday,21,work_flow_3,File_22,0.00127579295978,1
6,Monday,9,work_flow_1,File_10,0.161613185841,2
6,Wednesday,13,work_flow_3,File_20,0.0,0
3,Saturday,13,work_flow_1,File_11,0.0,0
12,Thursday,5,work_flow_2,File_15,0.0614835913168,1
2,Tuesday,13,work_flow_1,File_7,0.0190126892296,1
12,Tuesday,9,work_flow_0,File_5,0.100523294291,3
3,Sunday,5,work_flow_1,File_11,0.0,0
1,Monday,1,work_flow_1,File_8,0.0399689539705,1
8,Thursday,9,work_flow_3,File_18,0.0181067200866,1
8,Sunday,13,work_flow_0,File_3,0.0799402831219,1
15,Sunday,13,work_flow_4,File_28,0.338911300734,2
2,Sunday,21,work_flow_4,File_29,0.176113688612,1
6,Saturday,9,work_flow_0,File_1,0.0350104776231,1
10,Sunday,5,work_flow_1,File_11,0.0,0
7,Wednesday,13,work_flow_2,File_17,0.0,0
8,Sunday,1,work_flow_2,File_15,0.0,0
2,Wednesday,9,work_flow_2,File_16,0.0,0
1,Wednesday,9,work_flow_1,File_7,0.0,0
11,Thursday,21,work_flow_0,File_2,0.131473720145,1
1,Sunday,17,work_flow_0,File_2,0.078931610354,1
1,Wednesday,9,work_flow_0,File_1,0.0905279136282,1
14,Thursday,1,work_flow_4,File_26,0.0706417839395,1
8,Wednesday,13,work_flow_4,File_24,0.0817229287057,1
7,Thursday,9,work_flow_1,File_11,0.0,0
1,Monday,5,work_flow_1,File_6,0.156486841656,1
2,Sunday,13,work_flow_2,File_17,0.0,0
10,Wednesday,21,work_flow_4,File_26,0.0745981484137,1
9,Wednesday,21,work_flow_3,File_19,0.0,0
5,Friday,17,work_flow_2,File_12,0.138166161259,3
14,Saturday,21,work_flow_3,File_22,0.0,0
3,Tuesday,17,work_flow_3,File_18,0.00329945979024,1
4,Monday,1,work_flow_0,File_4,0.0333352573479,1
11,Wednesday,1,work_flow_3,File_21,0.0,0
5,Tuesday,9,work_flow_1,File_10,0.0,0
10,Monday,5,work_flow_3,File_20,0.0,0
9,Wednesday,17,work_flow_4,File_27,0.0737070960138,1
3,Wednesday,9,work_flow_3,File_19,0.00222911133735,1
7,Sunday,17,work_flow_2,File_12,0.0,0
5,Wednesday,21,work_flow_0,File_0,0.138046466192,1
12,Sunday,17,work_flow_1,File_8,0.0,0
10,Tuesday,9,work_flow_4,File_24,0.113655211611,3
3,Tuesday,5,work_flow_2,File_14,0.0,0
8,Tuesday,13,work_flow_1,File_9,0.0,0
12,Tuesday,1,work_flow_0,File_4,0.0796268404098,3
3,Sunday,1,work_flow_4,File_27,0.199789479221,2
13,Sunday,13,work_flow_2,File_17,0.0,0
6,Friday,1,work_flow_0,File_1,0.069036927834,2
12,Thursday,5,work_flow_1,File_11,0.0,0
1,Saturday,1,work_flow_1,File_10,0.0,0
4,Wednesday,5,work_flow_4,File_27,0.0709543591244,1
15,Thursday,1,work_flow_0,File_3,0.0714808633134,1
15,Monday,1,work_flow_2,File_14,0.0,0
5,Monday,17,work_flow_4,File_27,0.0723709164558,1
3,Wednesday,5,work_flow_4,File_26,0.073518267441,1
13,Saturday,17,work_flow_3,File_21,0.00254131317818,1
12,Tuesday,9,work_flow_2,File_14,0.00201860664139,1
15,Saturday,21,work_flow_1,File_11,0.0,0
2,Sunday,13,work_flow_1,File_10,0.0237072228895,1
6,Tuesday,13,work_flow_3,File_23,0.00302239615966,1
6,Friday,13,work_flow_3,File_21,0.0198858971785,1
9,Wednesday,5,work_flow_3,File_21,0.0,0
3,Monday,21,work_flow_0,File_3,0.139878286578,2
14,Sunday,13,work_flow_4,File_27,0.33714462953,2
11,Friday,1,work_flow_3,File_19,0.0,0
12,Monday,9,work_flow_1,File_9,0.160915865671,2
3,Tuesday,1,work_flow_1,File_9,0.119699846528,4
9,Wednesday,21,work_flow_4,File_29,0.079157572542,1
1,Friday,1,work_flow_3,File_21,0.00801255536866,1
3,Monday,9,work_flow_3,File_21,0.00256872489004,1
3,Sunday,1,work_flow_1,File_8,0.0,0
10,Friday,17,work_flow_2,File_13,0.1866743352,4
13,Saturday,21,work_flow_0,File_0,0.0658519498223,1
11,Saturday,9,work_flow_3,File_22,0.00257944928884,1
15,Wednesday,17,work_flow_0,File_1,0.159819132894,2
10,Thursday,9,work_flow_3,File_18,0.01826362052,1
1,Friday,9,work_flow_4,File_28,0.120034358808,3
15,Sunday,1,work_flow_2,File_13,0.0,0
9,Monday,5,work_flow_2,File_15,0.0,0
11,Monday,21,work_flow_3,File_21,0.0,0
9,Wednesday,21,work_flow_3,File_18,0.0,0
2,Thursday,17,work_flow_0,File_3,0.159660695947,2
5,Sunday,17,work_flow_3,File_21,0.0,0
4,Friday,21,work_flow_4,File_28,0.0737783073463,2
4,Tuesday,21,work_flow_2,File_17,0.0,0
2,Tuesday,1,work_flow_0,File_2,0.0796615073183,3
13,Thursday,9,work_flow_0,File_5,0.0966107281665,1
8,Sunday,5,work_flow_2,File_15,0.0,0
8,Tuesday,21,work_flow_2,File_15,0.0,0
3,Monday,1,work_flow_0,File_4,0.0329732138633,1
2,Sunday,21,work_flow_4,File_26,0.170358930138,1
13,Tuesday,13,work_flow_4,File_27,0.0987122583499,3
7,Monday,13,work_flow_1,File_6,1.00341624837,4
15,Tuesday,17,work_flow_3,File_22,0.00332751618544,1
13,Wednesday,9,work_flow_0,File_0,0.0857186971865,1
7,Friday,9,work_flow_1,File_10,0.0,0
8,Friday,1,work_flow_4,File_27,0.0712046439114,2
7,Thursday,17,work_flow_3,File_19,0.0202225257113,1
4,Sunday,13,work_flow_1,File_10,0.0,0
7,Saturday,13,work_flow_2,File_17,0.00265005983743,1
15,Monday,13,work_flow_1,File_10,0.997499988432,4
11,Thursday,21,work_flow_4,File_28,0.0737330702318,1
3,Saturday,9,work_flow_2,File_13,0.00185004815488,1
2,Tuesday,9,work_flow_0,File_1,0.0982129922126,3
15,Monday,9,work_flow_1,File_8,0.161347726856,2
15,Saturday,5,work_flow_3,File_19,0.0,0
10,Friday,21,work_flow_1,File_7,0.0,0
7,Friday,17,work_flow_0,File_5,0.160896813141,3
2,Saturday,17,work_flow_3,File_23,0.0,0
15,Sunday,9,work_flow_0,File_4,0.0351884213696,1
14,Tuesday,17,work_flow_2,File_13,0.00369318090928,1
4,Friday,5,work_flow_1,File_8,0.0,0
2,Sunday,17,work_flow_1,File_8,0.0,0
13,Thursday,9,work_flow_4,File_29,0.114339506901,1
14,Monday,21,work_flow_1,File_11,0.320471240889,2
2,Thursday,9,work_flow_0,File_3,0.0790888437074,1
12,Thursday,17,work_flow_2,File_16,0.153199357706,2
13,Sunday,1,work_flow_2,File_14,0.0,0
3,Sunday,17,work_flow_3,File_20,0.00265529234228,1
3,Thursday,17,work_flow_1,File_9,0.0,0
1,Monday,21,work_flow_4,File_25,0.0723263151061,1
14,Wednesday,1,work_flow_1,File_11,0.0,0
3,Friday,1,work_flow_2,File_14,0.0671586535931,2
14,Friday,1,work_flow_2,File_16,0.0761714348562,2
3,Friday,17,work_flow_0,File_1,0.159959932195,3
10,Saturday,1,work_flow_3,File_19,0.0,0
1,Thursday,21,work_flow_3,File_19,0.00559605060724,1
1,Thursday,21,work_flow_0,File_0,0.138753365909,2
14,Wednesday,13,work_flow_0,File_4,0.160763531482,2
14,Thursday,9,work_flow_2,File_17,0.0590756048253,1
15,Saturday,13,work_flow_3,File_21,0.0025688486199,1
7,Thursday,1,work_flow_4,File_29,0.0702762092172,1
3,Friday,9,work_flow_2,File_13,0.0384547408235,1
15,Friday,17,work_flow_3,File_20,0.0185933761859,1
11,Tuesday,9,work_flow_4,File_28,0.116924677823,3
10,Wednesday,17,work_flow_3,File_20,0.0,0
4,Thursday,1,work_flow_4,File_27,0.0664629905613,1
10,Sunday,5,work_flow_2,File_15,0.00223172344437,1
10,Wednesday,17,work_flow_1,File_7,0.0,0
12,Wednesday,5,work_flow_4,File_26,0.072759318559,1
4,Thursday,1,work_flow_1,File_11,0.0,0
8,Friday,21,work_flow_3,File_18,0.00807321825924,1
6,Monday,17,work_flow_3,File_22,0.00321143127943,1
12,Sunday,13,work_flow_1,File_10,0.0250861855059,1
5,Wednesday,13,work_flow_2,File_15,0.0,0
2,Friday,1,work_flow_4,File_26,0.0681143803438,2
8,Wednesday,1,work_flow_2,File_14,0.0,0
5,Monday,9,work_flow_2,File_16,0.0,0
4,Tuesday,9,work_flow_0,File_2,0.0681435392109,2
6,Thursday,9,work_flow_4,File_29,0.114666309124,1
8,Friday,21,work_flow_3,File_21,0.0,0
5,Wednesday,5,work_flow_3,File_18,0.0,0
6,Wednesday,21,work_flow_1,File_8,0.0,0
5,Monday,9,work_flow_2,File_14,0.0,0
3,Sunday,1,work_flow_3,File_20,0.0,0
14,Tuesday,1,work_flow_2,File_13,0.0,0
4,Sunday,13,work_flow_1,File_7,0.0242221089242,1
13,Sunday,9,work_flow_2,File_12,0.0,0
5,Monday,9,work_flow_2,File_12,0.0,0
3,Saturday,9,work_flow_0,File_1,0.0348158428221,1
2,Friday,5,work_flow_4,File_26,0.0761698233322,2
11,Thursday,1,work_flow_1,File_11,0.0,0
12,Tuesday,21,work_flow_1,File_6,0.0,0
8,Friday,13,work_flow_1,File_9,0.0,0
14,Wednesday,5,work_flow_4,File_25,0.0721087856556,1
12,Sunday,13,work_flow_0,File_5,0.0794366157359,1
8,Sunday,1,work_flow_0,File_4,0.0208266191803,1
7,Wednesday,17,work_flow_3,File_18,0.0,0
7,Thursday,13,work_flow_3,File_22,0.0194441530502,1
6,Wednesday,13,work_flow_4,File_28,0.0899422524042,1
8,Thursday,13,work_flow_4,File_28,0.0997973345207,1
13,Tuesday,21,work_flow_4,File_24,0.072547366644,2
1,Sunday,17,work_flow_4,File_25,0.186912147193,1
5,Friday,17,work_flow_3,File_19,0.0204579702614,1
5,Tuesday,9,work_flow_3,File_20,0.0,0
4,Wednesday,5,work_flow_1,File_9,0.0,0
11,Friday,9,work_flow_4,File_24,0.0977520334563,2
13,Saturday,21,work_flow_3,File_23,0.0,0
12,Tuesday,1,work_flow_2,File_12,0.0,0
8,Wednesday,1,work_flow_0,File_4,0.0739451454833,1
2,Friday,1,work_flow_3,File_23,0.0,0
5,Wednesday,1,work_flow_4,File_27,0.0739727002191,1
13,Monday,9,work_flow_0,File_5,0.0973362091265,1
7,Thursday,21,work_flow_3,File_21,0.00792908543783,1
1,Tuesday,13,work_flow_1,File_10,0.0206162061183,1
4,Friday,5,work_flow_2,File_13,0.0389634899434,1
8,Monday,9,work_flow_3,File_21,0.00247910410897,1
8,Friday,21,work_flow_2,File_17,0.10994595704,3
11,Thursday,13,work_flow_4,File_29,0.0972051353056,1
6,Monday,1,work_flow_4,File_24,0.173034698699,2
4,Sunday,13,work_flow_4,File_29,0.344008229643,2
9,Saturday,5,work_flow_3,File_18,0.0,0
9,Saturday,13,work_flow_0,File_5,0.0792967717792,1
13,Friday,21,work_flow_1,File_10,0.0,0
3,Sunday,17,work_flow_4,File_27,0.199701654,2
10,Friday,1,work_flow_1,File_11,0.0,0
6,Friday,13,work_flow_4,File_28,0.0884361003335,2
6,Sunday,1,work_flow_3,File_18,0.0,0
4,Monday,21,work_flow_3,File_23,0.0,0
7,Thursday,17,work_flow_3,File_22,0.0,0
2,Tuesday,9,work_flow_4,File_25,0.119630020505,3
7,Sunday,17,work_flow_4,File_28,0.199344357575,2
4,Wednesday,21,work_flow_3,File_20,0.0,0
10,Wednesday,9,work_flow_2,File_13,0.0,0
1,Wednesday,9,work_flow_4,File_25,0.104691927901,1
2,Friday,21,work_flow_3,File_23,0.00854738570253,1
4,Monday,21,work_flow_4,File_29,0.0722268365331,1
8,Wednesday,21,work_flow_1,File_10,0.0,0
15,Thursday,21,work_flow_0,File_2,0.139469637841,2
12,Saturday,1,work_flow_2,File_17,0.0753199949372,1
1,Wednesday,21,work_flow_2,File_15,0.00262127588758,1
12,Saturday,13,work_flow_2,File_12,0.0,0
12,Monday,21,work_flow_0,File_4,0.140075156805,1
14,Thursday,13,work_flow_4,File_29,0.095221157437,1
6,Tuesday,17,work_flow_2,File_12,0.00154106111841,1
12,Thursday,21,work_flow_3,File_21,0.00739600808033,1
2,Friday,9,work_flow_2,File_14,0.0386183875727,1
14,Wednesday,21,work_flow_1,File_11,0.0,0
13,Tuesday,17,work_flow_2,File_15,0.0,0
3,Wednesday,1,work_flow_3,File_23,0.0,0
6,Saturday,21,work_flow_0,File_4,0.0647829056217,1
7,Saturday,1,work_flow_3,File_19,0.0,0
14,Monday,1,work_flow_1,File_9,0.0395580603661,1
14,Thursday,9,work_flow_3,File_20,0.0183234214074,1
14,Sunday,21,work_flow_2,File_14,0.0,0
13,Tuesday,9,work_flow_3,File_22,0.00222256499135,1
6,Thursday,1,work_flow_4,File_25,0.0684096912089,1
9,Friday,9,work_flow_0,File_0,0.0897774609234,2
12,Thursday,13,work_flow_3,File_22,0.0202996812901,1
12,Saturday,9,work_flow_4,File_27,0.494948184749,2
13,Saturday,21,work_flow_2,File_17,0.0,0
15,Friday,5,work_flow_2,File_17,0.0,0
13,Monday,13,work_flow_1,File_6,1.00226692018,4
2,Thursday,5,work_flow_3,File_18,0.00809953021354,1
15,Thursday,9,work_flow_0,File_1,0.0702347439144,1
11,Thursday,21,work_flow_3,File_18,0.00801804173543,1
8,Wednesday,9,work_flow_2,File_17,0.00173603232856,1
10,Tuesday,5,work_flow_2,File_16,0.0,0
8,Sunday,17,work_flow_1,File_6,0.0,0
1,Wednesday,9,work_flow_2,File_13,0.0,0
15,Saturday,21,work_flow_4,File_28,0.183210536356,1
3,Thursday,17,work_flow_2,File_17,0.160525782493,2
1,Friday,13,work_flow_1,File_8,0.0197613205544,1
1,Monday,17,work_flow_4,File_24,0.074788112328,1
1,Wednesday,21,work_flow_1,File_8,0.0,0
2,Sunday,5,work_flow_4,File_29,0.163133690247,1
6,Tuesday,5,work_flow_0,File_2,0.0734086949489,2
8,Friday,13,work_flow_4,File_27,0.09888641801,3
9,Thursday,21,work_flow_4,File_28,0.0778478507746,1
1,Saturday,21,work_flow_2,File_14,0.0,0
15,Sunday,13,work_flow_1,File_8,0.0,0
6,Wednesday,9,work_flow_4,File_29,0.119226134009,1
10,Saturday,21,work_flow_3,File_18,0.0,0
12,Sunday,9,work_flow_2,File_14,0.0,0
9,Sunday,13,work_flow_1,File_6,0.030692508742,1
7,Wednesday,21,work_flow_2,File_17,0.00244989862919,1
12,Thursday,5,work_flow_4,File_27,0.0683304410213,1
13,Tuesday,13,work_flow_3,File_20,0.00315068437932,1
8,Sunday,21,work_flow_4,File_29,0.156151991657,1
11,Sunday,17,work_flow_1,File_11,0.0,0
5,Sunday,5,work_flow_0,File_0,0.0193784505568,1
8,Wednesday,17,work_flow_0,File_4,0.160405120396,2
2,Friday,17,work_flow_4,File_24,0.0752090365839,2
5,Thursday,17,work_flow_1,File_10,0.0,0
7,Sunday,1,work_flow_3,File_19,0.0,0
8,Tuesday,13,work_flow_1,File_6,0.0570190628737,2
11,Tuesday,9,work_flow_1,File_10,0.0,0
2,Monday,9,work_flow_0,File_3,0.0955849199321,1
13,Wednesday,21,work_flow_1,File_10,0.0,0
14,Monday,21,work_flow_2,File_13,0.0036071384305,1
14,Tuesday,5,work_flow_0,File_5,0.0745061865665,2
9,Thursday,5,work_flow_2,File_12,0.0602119405854,1
4,Tuesday,17,work_flow_4,File_26,0.0740736621995,2
8,Tuesday,13,work_flow_4,File_29,0.0989849809969,3
6,Sunday,9,work_flow_4,File_27,0.495602030133,2
8,Friday,21,work_flow_4,File_28,0.0744543014335,2
3,Wednesday,9,work_flow_2,File_17,0.0,0
6,Thursday,5,work_flow_1,File_7,0.0,0
5,Wednesday,9,work_flow_3,File_22,0.0,0
14,Sunday,5,work_flow_1,File_11,0.0,0
10,Monday,17,work_flow_2,File_16,0.00326772518447,1
1,Thursday,17,work_flow_1,File_7,0.0,0
8,Monday,9,work_flow_1,File_6,0.160543703682,2
9,Sunday,17,work_flow_0,File_1,0.0792309219144,1
6,Monday,9,work_flow_0,File_2,0.0976984385507,1
15,Monday,5,work_flow_0,File_0,0.0730657314831,1
5,Thursday,17,work_flow_1,File_11,0.0,0
10,Tuesday,21,work_flow_1,File_10,0.0,0
1,Thursday,17,work_flow_3,File_23,0.0187352031937,1
11,Tuesday,17,work_flow_4,File_25,0.0620522343762,1
15,Sunday,1,work_flow_4,File_26,0.186159669081,1
13,Thursday,9,work_flow_2,File_14,0.0,0
12,Thursday,17,work_flow_4,File_28,0.0764096835387,1
3,Wednesday,21,work_flow_3,File_18,0.0,0
14,Sunday,9,work_flow_2,File_14,0.0,0
4,Sunday,1,work_flow_0,File_2,0.0166957561116,1
12,Friday,13,work_flow_4,File_25,0.100175368673,3
11,Tuesday,1,work_flow_2,File_17,0.00209210503567,1
6,Monday,9,work_flow_2,File_17,0.0,0
14,Thursday,17,work_flow_1,File_11,0.0,0
1,Friday,9,work_flow_1,File_8,0.0,0
6,Wednesday,1,work_flow_1,File_11,0.0,0
3,Friday,5,work_flow_2,File_15,0.0391039798945,1
14,Monday,21,work_flow_3,File_20,0.0,0
4,Friday,21,work_flow_4,File_26,0.0742364854001,2
9,Thursday,13,work_flow_2,File_16,0.0550604021038,1
11,Thursday,17,work_flow_4,File_29,0.072457539198,1
13,Thursday,5,work_flow_4,File_25,0.0704852813527,1
8,Monday,21,work_flow_3,File_18,0.0,0
3,Thursday,9,work_flow_3,File_19,0.0187739922792,1
6,Saturday,17,work_flow_2,File_15,0.00254019956905,1
11,Saturday,21,work_flow_2,File_17,0.0,0
3,Saturday,1,work_flow_0,File_2,0.0625701198517,1
3,Wednesday,1,work_flow_1,File_11,0.0,0
4,Friday,5,work_flow_1,File_11,0.0,0
15,Thursday,1,work_flow_0,File_4,0.0650952182269,1
13,Sunday,13,work_flow_4,File_26,0.33870046557,2
2,Saturday,9,work_flow_1,File_8,0.0,0
2,Monday,1,work_flow_3,File_19,0.00220430963542,1
13,Thursday,1,work_flow_1,File_7,0.0,0
5,Thursday,13,work_flow_3,File_18,0.0212550321382,1
15,Wednesday,9,work_flow_1,File_7,0.0,0
6,Monday,5,work_flow_2,File_17,0.0,0
2,Tuesday,21,work_flow_0,File_0,0.294622149839,3
12,Saturday,5,work_flow_3,File_21,0.00242368670561,1
8,Sunday,9,work_flow_3,File_23,0.0,0
6,Thursday,21,work_flow_2,File_12,0.0774662647017,1
13,Thursday,5,work_flow_0,File_0,0.0628429752078,1
15,Monday,21,work_flow_3,File_20,0.0,0
13,Friday,1,work_flow_0,File_3,0.0776407292667,2
1,Sunday,17,work_flow_0,File_5,0.0784633701102,1
6,Monday,13,work_flow_2,File_16,0.0,0
6,Thursday,1,work_flow_3,File_20,0.00554195321551,1
12,Thursday,9,work_flow_1,File_6,0.0,0
14,Friday,21,work_flow_3,File_23,0.00726123216592,1
4,Monday,1,work_flow_0,File_1,0.0348151545611,1
6,Sunday,9,work_flow_1,File_6,0.0,0
6,Thursday,1,work_flow_3,File_21,0.0,0
5,Friday,9,work_flow_1,File_9,0.0,0
2,Sunday,17,work_flow_0,File_5,0.0789409026312,1
13,Sunday,9,work_flow_2,File_13,0.0,0
4,Friday,21,work_flow_1,File_11,0.0,0
14,Wednesday,5,work_flow_3,File_18,0.00341926838314,1
15,Friday,21,work_flow_1,File_9,0.0,0
5,Thursday,5,work_flow_0,File_2,0.0782250055942,1
6,Wednesday,5,work_flow_2,File_17,0.0,0
14,Saturday,21,work_flow_1,File_11,0.0,0
7,Thursday,17,work_flow_2,File_12,0.155382921846,2
5,Thursday,9,work_flow_4,File_26,0.112296301579,1
15,Monday,9,work_flow_2,File_16,0.00278135304538,1
14,Wednesday,13,work_flow_4,File_29,0.0904800229752,1
5,Tuesday,21,work_flow_3,File_22,0.0,0
